id,title,overview
626ba220-18be-4ae1-9c91-198a96d79740,Student Services,"Laura is a 19-year-old university freshman who desperately wants to do well in school. She works a part-time job but cannot make ends meet. One evening in which she is short of funds, she answers a personal ad online by ""Joe,"" 57, who seeks a female student for ""tender moments."" The pay is 100 euros per hour. Laura pledges to do this just once, and three days later, she goes to a hotel room with Joe. And then her spiral begins."
627056e2-3c12-4c04-ae4a-d932c00c4727,Knowing,"A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold."
62717bff-c977-4228-b793-3e398f2db318,Skins,A story about four spanish people who see themselfs as freaks and seldom go outside...
62728f9f-cfb5-4608-a8ba-ef0fe9b61e1f,Why Did I Get Married?,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage"
627386c9-183e-4f14-93d7-d567decd44aa,Ratchagan,"Ajay (Nagarjuna) is an unemployed youth who always gets into trouble because of his temper. This loud and angry young man gets heated up when he encounters anyone committing a crime; he takes the law into his own hands, beats them up and then gives them some free advice. Ajay’s father (S. P. Balasubrahmanyam), who works for a insurance firm, is very unhappy with his son’s attitude, and tries his best to change Ajay's attitude through a meditation expert but he fails in this matter as the expert suggests that Ajay's anguish is reasonable. Ajay meets Soniya (Sushmita Sen) through his father, and Soniya falls in love with him. What Soniya likes about Ajay is his temper and anger when he encounters anything which is against law. Soniya gets Ajay’s father's help to get Ajay to love her. Still, Ajay is not interested in her and seriously rejects her at first; but he later changes his mind after going through some unusual situations, and love blossoms between them."
62744651-35a7-4bc2-8762-d24c4e0e572f,Addiction - When Nothing Is Enough,"30-something Jonna, successful executive with cozy architect husband Niklas and two children, leads a double life. She is constantly on the lookout for quick casual sex. When she starts seeing handsome and rich young yacht owner Aleksi, things start going awry in her life. While her sister Sanna provides her with suitable alibis,sex therapist Nora tries to help her come to terms with her addiction"
6274987d-e8a3-4000-aae2-f40ec935820b,The Newest Pledge,"The morning after kicking off their semester with a patriotic ""stars, stripes, and strippers"" party, the members of the Omega fraternity awaken to a find a baby on their doorstep. After little to no deliberation, the Omegas decide to pledge the baby. When a rival fraternity member, Rico, learns of this, he devises a plot to ruin the Omegas reputation in the eyes of the student body at Hamilton University. It's up to the Omegas to not only secure their legacy at the University, but to also raise a baby in a fraternity house. Written by Tuxedo (IMDB.com)."
62757b07-231a-4c34-97f7-74080bc27bab,"Tomorrow's Joe","Set in the 1960's, Joe Yabuki (Tomohisa Yamashita) lives in a run-down low income ara. There, alcholic ex-boxer Danpei Tange (Teruyuki Kagawa) notices Joe Yabuki's talents as a boxer. But then, Joe gets into trouble and is sentenced into the youth detention center. In the youth detention center, Joe gets into a brawl and then is knocked out by Toru Rikiishi (Yusuke Iseya) who is a champion caliber professional boxer. While incarcerated, Joe gets special training from Danpei Tange through letters. Upon Joe's release, he quickly becomes an elite boxer and famous for a devastating cross counter. Meanwhile, Toru Rikiishi is also released from prison and quickly resumes his boxing career. Toru finally gets his shot at the world championship belt, but before that, Toru wants a match with Joe Yabuki. The two men enter the ring ..."
6275d6ce-aee4-41b0-bf0f-d1bbb45ef3a5,The Little Chaos,"Theo, Marite, and Franz cannot make any money selling magazines door to door, so they try a little robbery."
6276dc3d-b03d-4073-88b6-2b797b41afd9,The Mole People,A party of archaeologists discovers the remnants of a mutant five millennia-old Sumerian civilization living beneath a glacier atop a mountain in Mesopatamia.
6277c6b8-3c5d-4dfe-99b5-e77364b14e5b,Underdog Knight 2,"Chinese actor Liu Ye, who has portrayed a Forrest Gump-like character in the action-crime film “The UnderdogKnight” and its sequel, says he’d like to continue the role as long as he can. The sequel, entitled “He-Man”, is slated for release on April 1.Liu’s character, named Lao San, is a retired Marine veteran who lives in his world of innocence and optimism due to a brain injury. He assumes the role of a dedicated vigilante and fights people whom he considers bad. “He-Man” features Zhang Zilin, the 2007 Miss World champion, as Lao San’s love interest. Actors Vincent Chiao and Yoo Seung-jun are also in the cast.."
627cbfc6-2485-44eb-b0a1-f61a5ec57681,Everything Is Copy,"Jacob Bernstein's extremely entertaining film is a tribute to his mother Nora Ephron: Hollywood-raised daughter of screenwriters who grew up to be an ace reporter turned piercingly funny essayist turned novelist/screenwriter/playwright/director. Ephron comes vibrantly alive onscreen via her words; the memories of her sisters, colleagues, former spouses, and many friends; scenes from her movies; and, above all, her own inimitable presence. Watch any given moment of Ephron being her sparkling but caustically witty self (for instance, this response to a scolding talk show host—""You have a soft spot for Julie Nixon, don't you. See, I don't..."") and you find it hard to believe that she’s been gone from our midst for three years. Everything Is Copy (Ephron's motto, inherited from her mother) is a lovingly drawn but frank portrait and, incidentally, a vivid snapshot of an earlier, livelier, bitchier, and funnier moment in New York culture."
6280a095-4f88-4e3f-822f-bef0bbf2b57a,Unknown White Male,The true story of Doug Bruce who woke up on Coney Island with total amnesia. This documentary follows him as he rediscovers himself and the world around him.
62817365-4d81-4a87-be54-11a8e65bb4b6,Face,"Ray is an aging ex-socialist who has become a bankrobber after seeing the demise of socialism in 1980s Britain. Teaming up with a gang of other has-beenish crims, he commits one bank job too many. The gang dissolves in a murderous flurry of recriminations."
6281a7b5-0e25-47b2-9a5e-e1920b698ed2,Ushpizin,"In Jerusalem's orthodox neighborhoods, it's Succoth, seven days celebrating life's essentials in a sukkah, a temporary shack of both deprivation and hospitality. A devout couple, Moshe and Mali, married nearly five years and childless, are broke and praying for a miracle..."
6282843e-6232-4cb3-b9db-d5f0c9d0ab2c,Terror at the Mall,A documentary detailing an indiscriminate terrorist attack that left 71 dead in Kenya.
6284673f-fa05-4e6d-8245-ec40861c70dd,The Cherry Orchard: Blossoming,"Remake of a hit film from 1990, ""The Cherry Orchard"" which Nakahara himself directed, based on a popular comic book from Akimi Yoshida. The story takes place at a prestigious girls high school where everyone is oppressed with rules. One girl who just transferred to this school finds a long lost script of Anton Chekhov's ""The Cherry Orchard"" which was banned from school 11 years ago. Breaking strict school rules and boundaries, she and her friends decide to perform the play. With sentiment, love and passion, the girls cherish the moment of their life before taking the next step towards adulthood."
62856cca-5445-4d86-824e-7787de3e48ab,Postmortem,"The only thing James wants is to remain away from Scotland. One day, however, he receives a fax, a printout of an unknown person's obituary. The next day, he is charged and arrested for the murder of this person."
6286963f-9e6a-4baa-8d12-4e8810b162d0,Hi-De-Ho,"Cab Calloway plays himself in a plot about jealousy, night clubs, and gangsters. Ends with a series of musical numbers."
6286c777-1327-4504-ba2d-706cd29d23a9,Reverb,"A rock musician, in need for a hit album, locks himself and his band up overnight inside a recording studio. While sampling an old recording with a spooky voice inside, a life and death struggle against the ultimate evil ensues."
6287e378-e872-4bd4-9f78-d7b516aee51b,The House Under the Rocks,"Three people – a returned prisoner of war, his beautiful second wife, and the possessive, hunchbacked spinster who is his sister-in-law by his first marriage – are isolated in a little house under an extinct volcano, where each strives for personal happiness but is suffocated by their dependence on the others."
628927ed-0d23-48f4-8d3c-befdf61c5edb,The Funhouse Massacre,Six of the worlds scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse whose themed mazes are inspired by their various reigns of terror.
